batch,Instance,algo,par_Vertices,par_Layer,par_Fan,par_DicountedRate,percNeg,par_CP,vertices,Edges,Diameter,Max in degree,Min in degree,Mean in degree,Max out degree,Min out degree,Mean out degree,Discounted Rate,Negative activities,Deadline,Last task Early Finish,effort,NPV,time
"['50', '5', '2', '20', '40']",dg6.tpf,RS,50,5,2,20,40,2,52,95,7,2,1,"1,571428571",2,1,"1,551020408","0,2","38,46153846",126,42,1721,"112,1612563",0
"['50', '5', '2', '20', '40']",dg7.tpf,SAA,50,5,2,20,40,2,52,95,8,2,1,"1,510204082",2,1,"1,530612245","0,2","38,46153846",120,40,598,"165,9827316",0
"['50', '5', '2', '20', '40']",dg7.tpf,HS,50,5,2,20,40,2,52,95,8,2,1,"1,510204082",2,1,"1,530612245","0,2","38,46153846",120,40,405,"165,9827316",0
"['50', '5', '2', '20', '40']",dg7.tpf,RS,50,5,2,20,40,2,52,95,8,2,1,"1,510204082",2,1,"1,530612245","0,2","38,46153846",120,40,1364,"164,5401061",0
"['50', '5', '2', '20', '40']",dg8.tpf,SAA,50,5,2,20,40,2,52,96,7,2,1,"1,551020408",2,1,"1,530612245","0,2","34,61538462",99,33,931,"218,3291395",0
"['50', '5', '2', '20', '40']",dg8.tpf,HS,50,5,2,20,40,2,52,96,7,2,1,"1,551020408",2,1,"1,530612245","0,2","34,61538462",99,33,679,"218,3291395",0
"['50', '5', '2', '20', '40']",dg8.tpf,RS,50,5,2,20,40,2,52,96,7,2,1,"1,551020408",2,1,"1,530612245","0,2","34,61538462",99,33,1062,"218,3291395","0,01562333107"
"['50', '5', '2', '20', '40']",dg9.tpf,SAA,50,5,2,20,40,2,52,97,7,2,1,"1,510204082",2,1,"1,530612245","0,2","48,07692308",93,31,912,"162,5063974",0
"['50', '5', '2', '20', '40']",dg9.tpf,HS,50,5,2,20,40,2,52,97,7,2,1,"1,510204082",2,1,"1,530612245","0,2","48,07692308",93,31,658,"162,5063974","0,01924657822"
"['50', '5', '2', '20', '40']",dg9.tpf,RS,50,5,2,20,40,2,52,97,7,2,1,"1,510204082",2,1,"1,530612245","0,2","48,07692308",93,31,991,"162,5063974","0,00594949722"
"['50', '5', '2', '20', '60']",dg1.tpf,SAA,50,5,2,20,60,1,52,94,7,2,1,"1,469387755",2,1,"1,530612245","0,2","61,53846154",76,38,1170,"133,6755277","0,00698065758"
"['50', '5', '2', '20', '60']",dg1.tpf,HS,50,5,2,20,60,1,52,94,7,2,1,"1,469387755",2,1,"1,530612245","0,2","61,53846154",76,38,1061,"133,6755277","0,00299167633"
"['50', '5', '2', '20', '60']",dg1.tpf,RS,50,5,2,20,60,1,52,94,7,2,1,"1,469387755",2,1,"1,530612245","0,2","61,53846154",76,38,2816,"133,6755277","0,01296591759"
"['50', '5', '2', '20', '60']",dg10.tpf,SAA,50,5,2,20,60,1,52,95,8,2,1,"1,571428571",2,1,"1,551020408","0,2",50,86,43,840,"100,3574247","0,00602126122"
"['50', '5', '2', '20', '60']",dg10.tpf,HS,50,5,2,20,60,1,52,95,8,2,1,"1,571428571",2,1,"1,551020408","0,2",50,86,43,644,"100,3574247","0,00199794769"
"['50', '5', '2', '20', '60']",dg10.tpf,RS,50,5,2,20,60,1,52,95,8,2,1,"1,571428571",2,1,"1,551020408","0,2",50,86,43,1130,"100,3574247","0,00694274902"
"['50', '5', '2', '20', '60']",dg2.tpf,SAA,50,5,2,20,60,1,52,93,8,2,1,"1,530612245",2,1,"1,530612245","0,2","59,61538462",78,39,1487,"80,46678157","0,009973526"
"['50', '5', '2', '20', '60']",dg2.tpf,HS,50,5,2,20,60,1,52,93,8,2,1,"1,530612245",2,1,"1,530612245","0,2","59,61538462",78,39,1172,"80,46678157","0,00698041916"
"['50', '5', '2', '20', '60']",dg2.tpf,RS,50,5,2,20,60,1,52,93,8,2,1,"1,530612245",2,1,"1,530612245","0,2","59,61538462",78,39,2837,"80,46678148","0,0159971714"
"['50', '5', '2', '20', '60']",dg3.tpf,SAA,50,5,2,20,60,1,52,93,7,2,1,"1,510204082",2,1,"1,530612245","0,2","57,69230769",76,38,1006,"113,800586","0,00398945808"
"['50', '5', '2', '20', '60']",dg3.tpf,HS,50,5,2,20,60,1,52,93,7,2,1,"1,510204082",2,1,"1,530612245","0,2","57,69230769",76,38,886,"113,800586","0,00395298004"
"['50', '5', '2', '20', '60']",dg3.tpf,RS,50,5,2,20,60,1,52,93,7,2,1,"1,510204082",2,1,"1,530612245","0,2","57,69230769",76,38,2049,"113,800586","0,01396250725"
"['50', '5', '2', '20', '60']",dg4.tpf,SAA,50,5,2,20,60,1,52,96,8,2,1,"1,551020408",2,1,"1,571428571","0,2","51,92307692",76,38,1153,"101,3699337","0,00997304916"
"['50', '5', '2', '20', '60']",dg4.tpf,HS,50,5,2,20,60,1,52,96,8,2,1,"1,551020408",2,1,"1,571428571","0,2","51,92307692",76,38,793,"101,3699337","0,00299263"
"['50', '5', '2', '20', '60']",dg4.tpf,RS,50,5,2,20,60,1,52,96,8,2,1,"1,551020408",2,1,"1,571428571","0,2","51,92307692",76,38,2327,"101,3699337","0,01296472549"
"['50', '5', '2', '20', '60']",dg5.tpf,SAA,50,5,2,20,60,1,52,95,7,2,1,"1,428571429",2,1,"1,530612245","0,2","48,07692308",74,37,1429,"120,4419034","0,00894069672"
"['50', '5', '2', '20', '60']",dg5.tpf,HS,50,5,2,20,60,1,52,95,7,2,1,"1,428571429",2,1,"1,530612245","0,2","48,07692308",74,37,1053,"120,4419034","0,00797915459"
"['50', '5', '2', '20', '60']",dg5.tpf,RS,50,5,2,20,60,1,52,95,7,2,1,"1,428571429",2,1,"1,530612245","0,2","48,07692308",74,37,2042,"120,4419034","0,00897741318"
"['50', '5', '2', '20', '60']",dg6.tpf,SAA,50,5,2,20,60,1,52,95,7,2,1,"1,510204082",2,1,"1,591836735","0,2","71,15384615",76,38,1752,"17,14094773","0,01096963882"
"['50', '5', '2', '20', '60']",dg6.tpf,HS,50,5,2,20,60,1,52,95,7,2,1,"1,510204082",2,1,"1,591836735","0,2","71,15384615",76,38,1551,"17,14094773","0,00698137283"
"['50', '5', '2', '20', '60']",dg6.tpf,RS,50,5,2,20,60,1,52,95,7,2,1,"1,510204082",2,1,"1,591836735","0,2","71,15384615",76,38,3710,"17,14094773","0,02093958855"
"['50', '5', '2', '20', '60']",dg7.tpf,SAA,50,5,2,20,60,1,52,96,7,2,1,"1,551020408",2,1,"1,591836735","0,2","65,38461538",74,37,1261,"51,32304566","0,00602030754"
"['50', '5', '2', '20', '60']",dg7.tpf,HS,50,5,2,20,60,1,52,96,7,2,1,"1,551020408",2,1,"1,591836735","0,2","65,38461538",74,37,1084,"51,32304566","0,00399065018"
"['50', '5', '2', '20', '60']",dg7.tpf,RS,50,5,2,20,60,1,52,96,7,2,1,"1,551020408",2,1,"1,591836735","0,2","65,38461538",74,37,2376,"51,32304566","0,01300001144"
"['50', '5', '2', '20', '60']",dg8.tpf,SAA,50,5,2,20,60,1,52,95,7,2,1,"1,551020408",2,1,"1,551020408","0,2","59,61538462",74,37,1371,"86,71712741","0,0059876442"
"['50', '5', '2', '20', '60']",dg8.tpf,HS,50,5,2,20,60,1,52,95,7,2,1,"1,551020408",2,1,"1,551020408","0,2","59,61538462",74,37,1125,"86,71712741","0,004986763"
"['50', '5', '2', '20', '60']",dg8.tpf,RS,50,5,2,20,60,1,52,95,7,2,1,"1,551020408",2,1,"1,551020408","0,2","59,61538462",74,37,1931,"86,71712741","0,01296496391"
"['50', '5', '2', '20', '60']",dg9.tpf,SAA,50,5,2,20,60,1,52,96,8,2,1,"1,551020408",2,1,"1,591836735","0,2","65,38461538",88,44,1605,"88,43591458","0,0071284771"
"['50', '5', '2', '20', '60']",dg9.tpf,HS,50,5,2,20,60,1,52,96,8,2,1,"1,551020408",2,1,"1,591836735","0,2","65,38461538",88,44,1423,"88,43591458",0
"['50', '5', '2', '20', '60']",dg9.tpf,RS,50,5,2,20,60,1,52,96,8,2,1,"1,551020408",2,1,"1,591836735","0,2","65,38461538",88,44,4009,"88,43591458","0,03124189377"
"['50', '5', '2', '20', '60']",dg1.tpf,SAA,50,5,2,20,60,2,52,95,7,2,1,"1,530612245",2,1,"1,530612245","0,2","71,15384615",102,34,1438,"55,63152973",0
"['50', '5', '2', '20', '60']",dg1.tpf,HS,50,5,2,20,60,2,52,95,7,2,1,"1,530612245",2,1,"1,530612245","0,2","71,15384615",102,34,1223,"55,63152973","0,01558876038"
"['50', '5', '2', '20', '60']",dg1.tpf,RS,50,5,2,20,60,2,52,95,7,2,1,"1,530612245",2,1,"1,530612245","0,2","71,15384615",102,34,3146,"55,63152973","0,01562023163"
"['50', '5', '2', '20', '60']",dg10.tpf,SAA,50,5,2,20,60,2,52,99,7,2,1,"1,571428571",2,1,"1,612244898","0,2","51,92307692",120,40,1145,"74,73106365",0
"['50', '5', '2', '20', '60']",dg10.tpf,HS,50,5,2,20,60,2,52,99,7,2,1,"1,571428571",2,1,"1,612244898","0,2","51,92307692",120,40,933,"74,73106365",0
"['50', '5', '2', '20', '60']",dg10.tpf,RS,50,5,2,20,60,2,52,99,7,2,1,"1,571428571",2,1,"1,612244898","0,2","51,92307692",120,40,1587,"74,73106365","0,01561713219"
"['50', '5', '2', '20', '60']",dg2.tpf,SAA,50,5,2,20,60,2,52,97,7,2,1,"1,510204082",2,1,"1,551020408","0,2","59,61538462",126,42,1024,"92,6002442",0
"['50', '5', '2', '20', '60']",dg2.tpf,HS,50,5,2,20,60,2,52,97,7,2,1,"1,510204082",2,1,"1,551020408","0,2","59,61538462",126,42,859,"92,6002442","0,01562261581"
"['50', '5', '2', '20', '60']",dg2.tpf,RS,50,5,2,20,60,2,52,97,7,2,1,"1,510204082",2,1,"1,551020408","0,2","59,61538462",126,42,2311,"92,44244661","0,00654268265"
"['50', '5', '2', '20', '60']",dg3.tpf,SAA,50,5,2,20,60,2,52,96,7,2,1,"1,571428571",2,1,"1,591836735","0,2",50,123,41,1077,"64,15477472","0,01565909386"
"['50', '5', '2', '20', '60']",dg3.tpf,HS,50,5,2,20,60,2,52,96,7,2,1,"1,571428571",2,1,"1,591836735","0,2",50,123,41,873,"64,15477472",0
"['50', '5', '2', '20', '60']",dg3.tpf,RS,50,5,2,20,60,2,52,96,7,2,1,"1,571428571",2,1,"1,591836735","0,2",50,123,41,3782,"64,15477472","0,01978683472"
"['50', '5', '2', '20', '60']",dg4.tpf,SAA,50,5,2,20,60,2,52,94,7,2,1,"1,510204082",2,1,"1,510204082","0,2","61,53846154",111,37,1078,"90,14547316","0,00701594353"
"['50', '5', '2', '20', '60']",dg4.tpf,HS,50,5,2,20,60,2,52,94,7,2,1,"1,510204082",2,1,"1,510204082","0,2","61,53846154",111,37,911,"90,14547316","0,00106787682"
"['50', '5', '2', '20', '60']",dg4.tpf,RS,50,5,2,20,60,2,52,94,7,2,1,"1,510204082",2,1,"1,510204082","0,2","61,53846154",111,37,1979,"90,14547316","0,01562380791"
"['50', '5', '2', '20', '60']",dg5.tpf,SAA,50,5,2,20,60,2,52,92,7,2,1,"1,428571429",2,1,"1,448979592","0,2","51,92307692",96,32,882,"121,4318216",0
"['50', '5', '2', '20', '60']",dg5.tpf,HS,50,5,2,20,60,2,52,92,7,2,1,"1,428571429",2,1,"1,448979592","0,2","51,92307692",96,32,684,"121,4318216","0,01566672325"
"['50', '5', '2', '20', '60']",dg5.tpf,RS,50,5,2,20,60,2,52,92,7,2,1,"1,428571429",2,1,"1,448979592","0,2","51,92307692",96,32,1473,"121,4318216","0,01562047005"
"['50', '5', '2', '20', '60']",dg6.tpf,SAA,50,5,2,20,60,2,52,97,8,2,1,"1,591836735",2,1,"1,612244898","0,2","57,69230769",114,38,1487,"85,83101063",0
"['50', '5', '2', '20', '60']",dg6.tpf,HS,50,5,2,20,60,2,52,97,8,2,1,"1,591836735",2,1,"1,612244898","0,2","57,69230769",114,38,1154,"85,83101063",0
"['50', '5', '2', '20', '60']",dg6.tpf,RS,50,5,2,20,60,2,52,97,8,2,1,"1,591836735",2,1,"1,612244898","0,2","57,69230769",114,38,5775,"85,83101063","0,03128433228"
"['50', '5', '2', '20', '60']",dg7.tpf,SAA,50,5,2,20,60,2,52,91,7,2,1,"1,510204082",2,1,"1,489795918","0,2","67,30769231",117,39,1426,"93,5098405",0
"['50', '5', '2', '20', '60']",dg7.tpf,HS,50,5,2,20,60,2,52,91,7,2,1,"1,510204082",2,1,"1,489795918","0,2","67,30769231",117,39,1163,"93,5098405",0
"['50', '5', '2', '20', '60']",dg7.tpf,RS,50,5,2,20,60,2,52,91,7,2,1,"1,510204082",2,1,"1,489795918","0,2","67,30769231",117,39,3444,"93,5098405","0,01566314697"
"['50', '5', '2', '20', '60']",dg8.tpf,SAA,50,5,2,20,60,2,52,97,7,2,1,"1,571428571",2,1,"1,571428571","0,2","51,92307692",105,35,838,"131,3655151",0
"['50', '5', '2', '20', '60']",dg8.tpf,HS,50,5,2,20,60,2,52,97,7,2,1,"1,571428571",2,1,"1,571428571","0,2","51,92307692",105,35,719,"131,3655151","0,00505781174"
"['50', '5', '2', '20', '60']",dg8.tpf,RS,50,5,2,20,60,2,52,97,7,2,1,"1,571428571",2,1,"1,571428571","0,2","51,92307692",105,35,1147,"131,3655151","0,00598859787"
"['50', '5', '2', '20', '60']",dg9.tpf,SAA,50,5,2,20,60,2,52,93,8,2,1,"1,551020408",2,1,"1,551020408","0,2","65,38461538",120,40,1147,"117,4777122","0,00997018814"
"['50', '5', '2', '20', '60']",dg9.tpf,HS,50,5,2,20,60,2,52,93,8,2,1,"1,551020408",2,1,"1,551020408","0,2","65,38461538",120,40,1049,"117,4777122","0,01096963882"
"['50', '5', '2', '20', '60']",dg9.tpf,RS,50,5,2,20,60,2,52,93,8,2,1,"1,551020408",2,1,"1,551020408","0,2","65,38461538",120,40,3395,"117,4777122","0,03452730179"
"['50', '5', '2', '20', '80']",dg1.tpf,SAA,50,5,2,20,80,1,52,94,7,2,1,"1,510204082",2,1,"1,510204082","0,2",75,72,36,1526,"94,2887234","0,00902462006"
"['50', '5', '2', '20', '80']",dg1.tpf,HS,50,5,2,20,80,1,52,94,7,2,1,"1,510204082",2,1,"1,510204082","0,2",75,72,36,1360,"94,2887234","0,00398921967"
"['50', '5', '2', '20', '80']",dg1.tpf,RS,50,5,2,20,80,1,52,94,7,2,1,"1,510204082",2,1,"1,510204082","0,2",75,72,36,3097,"94,2887234","0,01562285423"
"['50', '5', '2', '20', '80']",dg10.tpf,SAA,50,5,2,20,80,1,52,93,8,2,1,"1,571428571",2,1,"1,510204082","0,2","84,61538462",92,46,1985,"22,17955878",0
"['50', '5', '2', '20', '80']",dg10.tpf,HS,50,5,2,20,80,1,52,93,8,2,1,"1,571428571",2,1,"1,510204082","0,2","84,61538462",92,46,1826,"22,17955878","0,00860500336"
"['50', '5', '2', '20', '80']",dg10.tpf,RS,50,5,2,20,80,1,52,93,8,2,1,"1,571428571",2,1,"1,510204082","0,2","84,61538462",92,46,5008,"22,17955878","0,02692985535"
"['50', '5', '2', '20', '80']",dg2.tpf,SAA,50,5,2,20,80,1,52,94,7,2,1,"1,489795918",2,1,"1,489795918","0,2","73,07692308",72,36,1638,"22,48755003","0,00697994232"
"['50', '5', '2', '20', '80']",dg2.tpf,HS,50,5,2,20,80,1,52,94,7,2,1,"1,489795918",2,1,"1,489795918","0,2","73,07692308",72,36,1463,"22,48755003",0
"['50', '5', '2', '20', '80']",dg2.tpf,RS,50,5,2,20,80,1,52,94,7,2,1,"1,489795918",2,1,"1,489795918","0,2","73,07692308",72,36,2916,"22,48755003","0,02212905884"
"['50', '5', '2', '20', '80']",dg3.tpf,SAA,50,5,2,20,80,1,52,93,7,2,1,"1,510204082",2,1,"1,510204082","0,2","76,92307692",70,35,1590,"16,56883318",0
"['50', '5', '2', '20', '80']",dg3.tpf,HS,50,5,2,20,80,1,52,93,7,2,1,"1,510204082",2,1,"1,510204082","0,2","76,92307692",70,35,1426,"16,56883318",0
"['50', '5', '2', '20', '80']",dg3.tpf,RS,50,5,2,20,80,1,52,93,7,2,1,"1,510204082",2,1,"1,510204082","0,2","76,92307692",70,35,4588,"16,56883318","0,0405087471"
"['50', '5', '2', '20', '80']",dg4.tpf,SAA,50,5,2,20,80,1,52,95,7,2,1,"1,530612245",2,1,"1,551020408","0,2","69,23076923",72,36,1513,"40,23358233",0
"['50', '5', '2', '20', '80']",dg4.tpf,HS,50,5,2,20,80,1,52,95,7,2,1,"1,530612245",2,1,"1,551020408","0,2","69,23076923",72,36,1249,"40,23358233","0,00398826599"
"['50', '5', '2', '20', '80']",dg4.tpf,RS,50,5,2,20,80,1,52,95,7,2,1,"1,530612245",2,1,"1,551020408","0,2","69,23076923",72,36,3715,"40,23358233","0,01565957069"
"['50', '5', '2', '20', '80']",dg5.tpf,SAA,50,5,2,20,80,1,52,96,7,2,1,"1,489795918",2,1,"1,551020408","0,2","78,84615385",70,35,1501,"19,94470669","0,01563167572"
"['50', '5', '2', '20', '80']",dg5.tpf,HS,50,5,2,20,80,1,52,96,7,2,1,"1,489795918",2,1,"1,551020408","0,2","78,84615385",70,35,1344,"19,94470669",0
"['50', '5', '2', '20', '80']",dg5.tpf,RS,50,5,2,20,80,1,52,96,7,2,1,"1,489795918",2,1,"1,551020408","0,2","78,84615385",70,35,2483,"19,94470669","0,01562166214"
"['50', '5', '2', '20', '80']",dg6.tpf,SAA,50,5,2,20,80,1,52,93,7,2,1,"1,448979592",2,1,"1,448979592","0,2","78,84615385",72,36,1538,"61,14173991","0,01558303833"
"['50', '5', '2', '20', '80']",dg6.tpf,HS,50,5,2,20,80,1,52,93,7,2,1,"1,448979592",2,1,"1,448979592","0,2","78,84615385",72,36,1440,"61,14173991","0,00695300102"
"['50', '5', '2', '20', '80']",dg6.tpf,RS,50,5,2,20,80,1,52,93,7,2,1,"1,448979592",2,1,"1,448979592","0,2","78,84615385",72,36,2867,"61,14173991","0,01562404633"
"['50', '5', '2', '20', '80']",dg7.tpf,SAA,50,5,2,20,80,1,52,96,7,2,1,"1,551020408",2,1,"1,551020408","0,2","71,15384615",72,36,1571,"51,48379796","0,01562213898"
"['50', '5', '2', '20', '80']",dg7.tpf,HS,50,5,2,20,80,1,52,96,7,2,1,"1,551020408",2,1,"1,551020408","0,2","71,15384615",72,36,1340,"51,48379796","0,02085781097"
"['50', '5', '2', '20', '80']",dg7.tpf,RS,50,5,2,20,80,1,52,96,7,2,1,"1,551020408",2,1,"1,551020408","0,2","71,15384615",72,36,3929,"51,48379796","0,01894545555"
"['50', '5', '2', '20', '80']",dg8.tpf,SAA,50,5,2,20,80,1,52,93,7,2,1,"1,510204082",2,1,"1,489795918","0,2","84,61538462",68,34,1690,"56,55312978","0,00697994232"
"['50', '5', '2', '20', '80']",dg8.tpf,HS,50,5,2,20,80,1,52,93,7,2,1,"1,510204082",2,1,"1,489795918","0,2","84,61538462",68,34,1589,"56,55312978","0,00498437881"
"['50', '5', '2', '20', '80']",dg8.tpf,RS,50,5,2,20,80,1,52,93,7,2,1,"1,510204082",2,1,"1,489795918","0,2","84,61538462",68,34,3126,"56,55312978","0,01994514465"
"['50', '5', '2', '20', '80']",dg9.tpf,SAA,50,5,2,20,80,1,52,97,8,2,1,"1,591836735",2,1,"1,612244898","0,2",75,80,40,2043,"27,02617415","0,00997257233"
"['50', '5', '2', '20', '80']",dg9.tpf,HS,50,5,2,20,80,1,52,97,8,2,1,"1,591836735",2,1,"1,612244898","0,2",75,80,40,1691,"27,02617415",0
"['50', '5', '2', '20', '80']",dg9.tpf,RS,50,5,2,20,80,1,52,97,8,2,1,"1,591836735",2,1,"1,612244898","0,2",75,80,40,7813,"27,02617415","0,04689836502"
"['50', '5', '2', '20', '80']",dg1.tpf,SAA,50,5,2,20,80,2,52,92,8,2,1,"1,551020408",2,1,"1,530612245","0,2","65,38461538",126,42,1588,"33,95002233",0
"['50', '5', '2', '20', '80']",dg1.tpf,HS,50,5,2,20,80,2,52,92,8,2,1,"1,551020408",2,1,"1,530612245","0,2","65,38461538",126,42,1253,"33,95002233",0
"['50', '5', '2', '20', '80']",dg1.tpf,RS,50,5,2,20,80,2,52,92,8,2,1,"1,551020408",2,1,"1,530612245","0,2","65,38461538",126,42,2984,"33,95002233","0,03120470047"
"['50', '5', '2', '20', '80']",dg10.tpf,SAA,50,5,2,20,80,2,52,95,8,2,1,"1,469387755",2,1,"1,530612245","0,2","80,76923077",114,38,1567,"38,0116079","0,01561975479"
"['50', '5', '2', '20', '80']",dg10.tpf,HS,50,5,2,20,80,2,52,95,8,2,1,"1,469387755",2,1,"1,530612245","0,2","80,76923077",114,38,1406,"38,0116079",0
"['50', '5', '2', '20', '80']",dg10.tpf,RS,50,5,2,20,80,2,52,95,8,2,1,"1,469387755",2,1,"1,530612245","0,2","80,76923077",114,38,3209,"38,0116079","0,03775858879"
"['50', '5', '2', '20', '80']",dg2.tpf,SAA,50,5,2,20,80,2,52,95,7,2,1,"1,510204082",2,1,"1,571428571","0,2","73,07692308",117,39,1496,"58,31993443","0,01562047005"
"['50', '5', '2', '20', '80']",dg2.tpf,HS,50,5,2,20,80,2,52,95,7,2,1,"1,510204082",2,1,"1,571428571","0,2","73,07692308",117,39,1308,"58,31993443","0,01364064217"
"['50', '5', '2', '20', '80']",dg2.tpf,RS,50,5,2,20,80,2,52,95,7,2,1,"1,510204082",2,1,"1,571428571","0,2","73,07692308",117,39,3880,"58,31993443","0,03091526031"
"['50', '5', '2', '20', '80']",dg3.tpf,SAA,50,5,2,20,80,2,52,97,7,2,1,"1,571428571",2,1,"1,612244898","0,2","84,61538462",108,36,1803,"22,41948301","0,00698041916"
"['50', '5', '2', '20', '80']",dg3.tpf,HS,50,5,2,20,80,2,52,97,7,2,1,"1,571428571",2,1,"1,612244898","0,2","84,61538462",108,36,1637,"22,41948301","0,00997519493"
"['50', '5', '2', '20', '80']",dg3.tpf,RS,50,5,2,20,80,2,52,97,7,2,1,"1,571428571",2,1,"1,612244898","0,2","84,61538462",108,36,5753,"22,41948301","0,0428853035"
"['50', '5', '2', '20', '80']",dg4.tpf,SAA,50,5,2,20,80,2,52,97,7,2,1,"1,591836735",2,1,"1,591836735","0,2","78,84615385",123,41,1734,"39,40632369","0,00207662582"
"['50', '5', '2', '20', '80']",dg4.tpf,HS,50,5,2,20,80,2,52,97,7,2,1,"1,591836735",2,1,"1,591836735","0,2","78,84615385",123,41,1575,"39,40632369","0,01695418358"
"['50', '5', '2', '20', '80']",dg4.tpf,RS,50,5,2,20,80,2,52,97,7,2,1,"1,591836735",2,1,"1,591836735","0,2","78,84615385",123,41,5585,"39,40632369","0,04787158966"
"['50', '5', '2', '20', '80']",dg5.tpf,SAA,50,5,2,20,80,2,52,94,8,2,1,"1,489795918",2,1,"1,510204082","0,2","80,76923077",105,35,1677,"58,73824208","0,01396250725"
"['50', '5', '2', '20', '80']",dg5.tpf,HS,50,5,2,20,80,2,52,94,8,2,1,"1,489795918",2,1,"1,510204082","0,2","80,76923077",105,35,1518,"58,73824208","0,01429438591"
"['50', '5', '2', '20', '80']",dg5.tpf,RS,50,5,2,20,80,2,52,94,8,2,1,"1,489795918",2,1,"1,510204082","0,2","80,76923077",105,35,4276,"58,73824208","0,05285859108"
"['50', '5', '2', '20', '80']",dg6.tpf,SAA,50,5,2,20,80,2,52,94,8,2,1,"1,530612245",2,1,"1,551020408","0,2",75,96,32,1652,"61,54018462","0,01894688606"
"['50', '5', '2', '20', '80']",dg6.tpf,HS,50,5,2,20,80,2,52,94,8,2,1,"1,530612245",2,1,"1,551020408","0,2",75,96,32,1499,"61,54018462","0,01562094688"
"['50', '5', '2', '20', '80']",dg6.tpf,RS,50,5,2,20,80,2,52,94,8,2,1,"1,530612245",2,1,"1,551020408","0,2",75,96,32,6613,"61,54018462","0,05541157722"
"['50', '5', '2', '20', '80']",dg7.tpf,SAA,50,5,2,20,80,2,52,92,8,2,1,"1,428571429",2,1,"1,530612245","0,2","76,92307692",135,45,1649,"21,02988717","0,01196599007"
"['50', '5', '2', '20', '80']",dg7.tpf,HS,50,5,2,20,80,2,52,92,8,2,1,"1,428571429",2,1,"1,530612245","0,2","76,92307692",135,45,1489,"21,02988717","0,00997424126"
"['50', '5', '2', '20', '80']",dg7.tpf,RS,50,5,2,20,80,2,52,92,8,2,1,"1,428571429",2,1,"1,530612245","0,2","76,92307692",135,45,2674,"21,02988717","0,04288458824"
"['50', '5', '2', '20', '80']",dg8.tpf,SAA,50,5,2,20,80,2,52,96,7,2,1,"1,551020408",2,1,"1,612244898","0,2","80,76923077",108,36,1636,"38,29838164","0,00997328758"
"['50', '5', '2', '20', '80']",dg8.tpf,HS,50,5,2,20,80,2,52,96,7,2,1,"1,551020408",2,1,"1,612244898","0,2","80,76923077",108,36,1530,"38,29838164","0,0010445118"
"['50', '5', '2', '20', '80']",dg8.tpf,RS,50,5,2,20,80,2,52,96,7,2,1,"1,551020408",2,1,"1,612244898","0,2","80,76923077",108,36,3103,"38,29838164","0,01561999321"
"['50', '5', '2', '20', '80']",dg9.tpf,SAA,50,5,2,20,80,2,52,96,7,2,1,"1,591836735",2,1,"1,551020408","0,2",75,102,34,1628,"34,5129398","0,02908039093"
"['50', '5', '2', '20', '80']",dg9.tpf,HS,50,5,2,20,80,2,52,96,7,2,1,"1,591836735",2,1,"1,551020408","0,2",75,102,34,1459,"34,5129398","0,00598192215"
"['50', '5', '2', '20', '80']",dg9.tpf,RS,50,5,2,20,80,2,52,96,7,2,1,"1,591836735",2,1,"1,551020408","0,2",75,102,34,2876,"34,5129398","0,01695251465"
"['50', '5', '3', '10', '0']",dg1.tpf,SAA,50,5,3,10,0,1,52,123,7,3,1,"2,06122449",3,1,"2,142857143","0,1",0,82,41,97,"562,1189882","0,00099730492"
"['50', '5', '3', '10', '0']",dg1.tpf,HS,50,5,3,10,0,1,52,123,7,3,1,"2,06122449",3,1,"2,142857143","0,1",0,82,41,52,"562,1189882",0
"['50', '5', '3', '10', '0']",dg1.tpf,RS,50,5,3,10,0,1,52,123,7,3,1,"2,06122449",3,1,"2,142857143","0,1",0,82,41,52,"562,1189882",0
"['50', '5', '3', '10', '0']",dg10.tpf,SAA,50,5,3,10,0,1,52,119,7,3,1,"2,102040816",3,1,"2,06122449","0,1",0,78,39,96,"635,6824345",0
"['50', '5', '3', '10', '0']",dg10.tpf,HS,50,5,3,10,0,1,52,119,7,3,1,"2,102040816",3,1,"2,06122449","0,1",0,78,39,52,"635,6824345",0
"['50', '5', '3', '10', '0']",dg10.tpf,RS,50,5,3,10,0,1,52,119,7,3,1,"2,102040816",3,1,"2,06122449","0,1",0,78,39,52,"635,6824345",0
"['50', '5', '3', '10', '0']",dg2.tpf,SAA,50,5,3,10,0,1,52,123,7,3,1,"2,102040816",3,1,"2,12244898","0,1",0,80,40,98,"591,3712529",0
"['50', '5', '3', '10', '0']",dg2.tpf,HS,50,5,3,10,0,1,52,123,7,3,1,"2,102040816",3,1,"2,12244898","0,1",0,80,40,52,"591,3712529",0
"['50', '5', '3', '10', '0']",dg2.tpf,RS,50,5,3,10,0,1,52,123,7,3,1,"2,102040816",3,1,"2,12244898","0,1",0,80,40,52,"591,3712529",0
"['50', '5', '3', '10', '0']",dg3.tpf,SAA,50,5,3,10,0,1,52,122,7,3,1,"2,142857143",3,1,"2,102040816","0,1",0,78,39,95,"596,5413861",0
"['50', '5', '3', '10', '0']",dg3.tpf,HS,50,5,3,10,0,1,52,122,7,3,1,"2,142857143",3,1,"2,102040816","0,1",0,78,39,52,"596,5413861",0
"['50', '5', '3', '10', '0']",dg3.tpf,RS,50,5,3,10,0,1,52,122,7,3,1,"2,142857143",3,1,"2,102040816","0,1",0,78,39,52,"596,5413861",0
